system:index,count,﻿Site_ID,.geo
0000000000000000014e,747542,18CHI20_10_142021,"{""type"":""Polygon"",""coordinates"":[[[23.320336003241803,-13.83470862818519],[23.319922055877857,-13.834726616570958],[23.319511418246254,-13.834780437901442],[23.319107373620817,-13.834869661845932],[23.31871315256966,-13.834993575009982],[23.318331907129096,-13.835151186638427],[23.317966685604894,-13.835341236535708],[23.317620408202274,-13.835562205140281],[23.317295843679343,-13.835812325672544],[23.316995587210492,-13.836089598259278],[23.316722039636815,-13.836391805921767],[23.316477388269277,-13.836716532299771],[23.31626358939817,-13.83706118096981],[23.316082352648806,-13.837422996203337],[23.31593512730848,-13.83779908499892],[23.31582309073419,-13.838186440212338],[23.315747138933936,-13.838581964599749],[23.315707879396996,-13.838982495581682],[23.315705626230763,-13.839384830529973],[23.315740397643147,-13.839785752375407],[23.315811915790828,-13.84018205533137],[23.315919608994896,-13.840570570527818],[23.316062616306237,-13.840948191350568],[23.316239794384384,-13.841311898283273],[23.316449726634993,-13.841658783053395],[23.316690734533072,-13.841986071889055],[23.31696089104149,-13.842291147700703],[23.317258036017552,-13.842571571010165],[23.31757979348462,-13.842825099459676],[23.31792359063055,-13.8430497057447],[23.318286678381195,-13.843243593827205],[23.318666153384306,-13.843405213299508],[23.31905898122796,-13.843533271783855],[23.31946202070793,-13.843626745268454],[23.319872048949577,-13.84368488629727],[23.320285787183447,-13.843707229948029],[23.320699926968175,-13.84369359755058],[23.32111115665082,-13.843644098115876],[23.32151618785302,-13.843559127464118],[23.321911781770734,-13.843439365059053],[23.322294775077324,-13.84328576857375],[23.32266210522254,-13.843099566231366],[23.323010834925014,-13.842882246982175],[23.32333817566225,-13.842635548595478],[23.323641509970194,-13.8423614437617],[23.32391841237402,-13.842062124315884],[23.32416666878261,-13.841739983708818],[23.324384294191812,-13.84139759786604],[23.324569548554816,-13.841037704587894],[23.32472095069277,-13.840663181655422],[23.32483729013466,-13.840277023817254],[23.324917636791724,-13.839882318841589],[23.324961348389316,-13.839482222824774],[23.324968075596825,-13.839079934954059],[23.324937764814994,-13.838678671926255],[23.32487065859837,-13.838281642226947],[23.32476729370979,-13.837892020475865],[23.32462849682261,-13.837512922043572],[23.324455377905288,-13.837147378142411],[23.32424932134137,-13.836798311590805],[23.32401197485592,-13.83646851344464],[23.323745236337267,-13.836160620682547],[23.32345123865937,-13.83587709512343],[23.32313233262633,-13.835620203744666],[23.32279106817538,-13.83539200055832],[23.32243017398875,-13.835194310190193],[23.322052535677276,-13.835028713292886],[23.321661172710233,-13.834896533909419],[23.321259214275702,-13.834798828888443],[23.320849874264372,-13.834736379435505],[23.32043642557665,-13.834709684867905],[23.320336003241803,-13.83470862818519]]]}"
000000000000000000b0,498281,13MINN13_11_1832022,"{""type"":""Polygon"",""coordinates"":[[[24.6557832595362,-11.39851889954451],[24.65537323372246,-11.39853688799324],[24.654966486320426,-11.398590709510591],[24.65456626953255,-11.398679933759897],[24.65417578335222,-11.398803847336978],[24.653798149981053,-11.398961459473481],[24.653436388867835,-11.399151509957642],[24.653093392568383,-11.399372479209175],[24.65277190361947,-11.39962260042783],[24.65247449261143,-11.399899873718486],[24.652203537634858,-11.400202082079948],[24.651961205265668,-11.400526809129671],[24.651749433240486,-11.40087145842273],[24.651569914961033,-11.4012332742107],[24.651424085951355,-11.401609363474442],[24.651313112376315,-11.401996719054798],[24.65123788171324,-11.402392243696204],[24.651198995651434,-11.40279277481109],[24.65119676527641,-11.403195109767044],[24.65123120857761,-11.403596031494605],[24.65130205029959,-11.403992334210923],[24.651408724138076,-11.404380849053602],[24.651550377263476,-11.404758469419747],[24.651725877135792,-11.405122175807591],[24.65193382055664,-11.405469059961987],[24.6521725448861,-11.405796348130712],[24.652440141334708,-11.406101423245499],[24.652734470224598,-11.406381845850426],[24.653053178097565,-11.406635373610207],[24.653393716533497,-11.406859979242336],[24.653753362528537,-11.407053866729612],[24.65412924027009,-11.407215485683356],[24.654518344134484,-11.407343543742366],[24.654917562723305,-11.407437016908428],[24.65532370374608,-11.407495157735678],[24.65573351955026,-11.407517501308273],[24.656143733094225,-11.40750386895856],[24.656551064155412,-11.407454369695971],[24.656952255563937,-11.407369399335202],[24.657344099251755,-11.407249637330716],[24.657723461908866,-11.407096041342804],[24.65808731004136,-11.406909839578733],[24.65843273423074,-11.406692520970319],[24.658756972400486,-11.406445823266413],[24.659057431903662,-11.40617171913564],[24.659331710254957,-11.40587240039061],[24.659577614341323,-11.405550260459734],[24.659793177957557,-11.405207875246965],[24.65997667752669,-11.40484798253254],[24.66012664587947,-11.40447346007951],[24.660241883982867,-11.404087302621198],[24.660321470523925,-11.403692597913672],[24.660364769272366,-11.403292502044733],[24.660371434163338,-11.4028902141969],[24.660341412059644,-11.402488951066266],[24.660274943171746,-11.402091921141688],[24.66017255913206,-11.401702299050086],[24.660035078739387,-11.401323200172904],[24.6598636014074,-11.400957655736683],[24.659659498369955,-11.400608588576917],[24.659424401713412,-11.400278789768906],[24.659160191324023,-11.39997089631242],[24.65886897985462,-11.399687370048515],[24.65855309583103,-11.399430477977065],[24.658215065033193,-11.39920227413225],[24.657857590299965,-11.399004583160883],[24.657483529918956,-11.39883898573482],[24.657095874774267,-11.398706805913967],[24.65669772443462,-11.398609100560932],[24.65629226237311,-11.398546650891847],[24.655882730516552,-11.398519956230931],[24.6557832595362,-11.39851889954451]]]}"
0000000000000000007d,804817,12MINS11_1_2732022,"{""type"":""Polygon"",""coordinates"":[[[24.184005908980577,-12.383610126968613],[24.18359439599847,-12.383628115392026],[24.183186173305067,-12.383681936834241],[24.18278450488534,-12.383771160960988],[24.182392602326892,-12.383895074371997],[24.18201359914501,-12.38405268630422],[24.18165052573145,-12.384242736552407],[24.181306285127196,-12.384463705543812],[24.180983629812744,-12.384713826486482],[24.180685139701414,-12.384991099494105],[24.180413201511588,-12.385293307574525],[24.1801699896828,-12.385618034354161],[24.179957448988212,-12.385962683396718],[24.17977727898257,-12.386324498961757],[24.179630920410048,-12.386700588037261],[24.179519543680698,-12.38708794347008],[24.179444039507803,-12.38748346800936],[24.179405011781114,-12.38788399907079],[24.179402772733084,-12.388286334023663],[24.17943734043696,-12.388687255798617],[24.179508438656818,-12.389083558611294],[24.17961549905101,-12.389472073596215],[24.179757665711538,-12.389849694145955],[24.17993380200319,-12.390213400752875],[24.180142499647935,-12.39056028515484],[24.1803820899821,-12.390887573591728],[24.180650657296336,-12.391192648986708],[24.1809460541519,-12.391473071874916],[24.181265918550718,-12.39172659991202],[24.181607692822123,-12.391951205806668],[24.18196864407507,-12.392145093533273],[24.182345886052396,-12.392306712695518],[24.182736402212214,-12.392434770925549],[24.18313706985187,-12.392528244219687],[24.18354468508139,-12.392586385127982],[24.183955988446634,-12.392608728732005],[24.184367690997068,-12.392595096363099],[24.184776500589628,-12.392545597031305],[24.185179148218086,-12.392460626553536],[24.185572414157303,-12.392340864387984],[24.185953153713054,-12.392187268200079],[24.18631832237153,-12.392001066203484],[24.18666500014705,-12.391783747337428],[24.186990414933383,-12.391537049358984],[24.187291964671797,-12.391262944945549],[24.187567238158426,-12.390963625918747],[24.187814034324653,-12.390641485715987],[24.188030379836288,-12.390299100249905],[24.188214544870807,-12.38993920730882],[24.188365056946566,-12.389564684663013],[24.188480712693522,-12.389178527051971],[24.188560587471407,-12.388783822236629],[24.188604042758563,-12.388383726308229],[24.188610731252574,-12.387981438451199],[24.188580599641966,-12.387580175361908],[24.188513889027092,-12.387183145527906],[24.18841113298693,-12.38679352357322],[24.188273153307417,-12.386414424874921],[24.188101053405745,-12.386048880653835],[24.18789620950323,-12.385699813738597],[24.187660259617505,-12.385370015196703],[24.18739509046219,-12.385062122019416],[24.187102822358895,-12.384778596038894],[24.18678579228219,-12.384521704245959],[24.186446535173193,-12.384293500665903],[24.18608776367117,-12.384095809937087],[24.185712346425248,-12.383930212723625],[24.185323285159456,-12.383798033078637],[24.18492369067453,-12.383700327859115],[24.18451675797823,-12.383637878276941],[24.184105740742798,-12.383611183653546],[24.184005908980577,-12.383610126968613]]]}"
00000000000000000155,10864,18MYA19_1_1032021,"{""type"":""Polygon"",""coordinates"":[[[24.173678630940795,-14.58299483506499],[24.173263312426744,-14.583012823431169],[24.17285131459733,-14.583066644703498],[24.17244593159143,-14.583155868553128],[24.17205040466851,-14.583279781588645],[24.171667896297333,-14.583437393058977],[24.17130146487411,-14.58362744277362],[24.17095404027205,-14.583848411176858],[24.170628400417705,-14.584098531495506],[24.170327149081224,-14.584375803863182],[24.17005269505808,-14.584678011308146],[24.169807232908674,-14.585002737477108],[24.169592725409796,-14.585347385953257],[24.169410887858316,-14.58570920101424],[24.169263174352615,-14.586085289664124],[24.169150766161646,-14.586472644763354],[24.169074562274652,-14.586868169071716],[24.169035172207312,-14.587268700012268],[24.169032911122017,-14.58767103495818],[24.16906779730147,-14.588071956840295],[24.169139551995986,-14.588468259870837],[24.169247601646035,-14.588856775177376],[24.169391082462283,-14.589234396142228],[24.16956884732686,-14.58959810324449],[24.16977947496077,-14.589944988206227],[24.170021281284324,-14.590272277249447],[24.17029233287988,-14.590577353277958],[24.17059046244937,-14.59085777680668],[24.170913286142994,-14.591111305470836],[24.171258222620725,-14.591335911959046],[24.171622513693983,-14.591529800226793],[24.17200324638259,-14.591691419860474],[24.17239737621042,-14.591819478477188],[24.172801751553404,-14.591912952060914],[24.173213138845114,-14.591971093152457],[24.173628248438124,-14.591993436827545],[24.17404376091427,-14.59197980441524],[24.174456353633126,-14.591930304926978],[24.17486272730635,-14.591845334184656],[24.175259632385043,-14.591725571654932],[24.175643895049088,-14.591571975014837],[24.176012442590313,-14.591385772492476],[24.176362327986492,-14.591168453043872],[24.176690753469416,-14.590921754444684],[24.17699509289857,-14.590647649392132],[24.177272912761328,-14.590348329728226],[24.177521991631824,-14.590026188910727],[24.177740337932736,-14.589683802871882],[24.177926205858146,-14.589323909418303],[24.17807810933005,-14.588949386336624],[24.178194833877182,-14.588563228380249],[24.178275446341157,-14.588168523321137],[24.178319302332536,-14.587768427258302],[24.178326051377372,-14.587366139380466],[24.178295639713284,-14.586964876384672],[24.17822831071281,-14.586567846755468],[24.17812460293104,-14.586178225110352],[24.17798534579316,-14.585799126816514],[24.177811652956716,-14.585433583081873],[24.17760491340176,-14.58508451671953],[24.177366780320348,-14.584754718779324],[24.17709915789439,-14.584446826233338],[24.176804186067532,-14.584163300893556],[24.176484223433086,-14.58390640973036],[24.17614182837475,-14.583678206748926],[24.175779738611,-14.583480516568535],[24.17540084930657,-14.583314919835773],[24.175008189926082,-14.583182740588423],[24.174604900014742,-14.583085035670793],[24.174194204099596,-14.583022586285116],[24.17377938591195,-14.582995891746553],[24.173678630940795,-14.58299483506499]]]}"
00000000000000000169,793274,19CHI21_1_442021,"{""type"":""Polygon"",""coordinates"":[[[23.337690824541813,-13.824332300033818],[23.33727689563193,-13.824350288419854],[23.336866276306996,-13.824404109751145],[23.3364622496946,-13.824493333696946],[23.33606804621896,-13.824617246862774],[23.335686817775983,-13.8247748584934],[23.33532161253565,-13.824964908393207],[23.33497535057305,-13.825185877000564],[23.33465080052289,-13.825435997535777],[23.334350557443887,-13.825713270125542],[23.33407702207007,-13.826015477791035],[23.33383238161482,-13.82634020417193],[23.33361859228115,-13.826684852844645],[23.333437363618035,-13.827046668080557],[23.333290144848,-13.827422756878157],[23.333178113275395,-13.827810112093154],[23.333102164868084,-13.828205636481654],[23.333062907088088,-13.828606167464157],[23.333060654028582,-13.829008502412485],[23.333095423896463,-13.829409424257411],[23.333166938860607,-13.829805727212342],[23.33327462726742,-13.83019424240727],[23.333417628206004,-13.830571863228055],[23.33359479838672,-13.830935570158417],[23.333804721278288,-13.83128245492589],[23.334045718430467,-13.831609743758682],[23.334315862891987,-13.83191481956733],[23.334612994616478,-13.832195242873766],[23.334934737733246,-13.832448771320307],[23.335278519544936,-13.832673377602525],[23.335641591100078,-13.83286726568247],[23.336021049175994,-13.833028885152546],[23.336413859496222,-13.83315694363506],[23.33681688099678,-13.833250417118288],[23.337226890946933,-13.833308558146237],[23.33764061072364,-13.833330901796659],[23.33805473203326,-13.833317269399418],[23.33846594337077,-13.833267769965454],[23.338870956504618,-13.83318279931495],[23.339266532775394,-13.833063036911604],[23.339649508997685,-13.832909440428441],[23.340016822757974,-13.832723238088544],[23.340365536905992,-13.832505918842113],[23.340692863043675,-13.832259220458349],[23.340996183823762,-13.831985115627594],[23.341273073879584,-13.831685796184795],[23.341521319218757,-13.831363655580637],[23.3417389349256,-13.831021269740566],[23.341924181030794,-13.830661376464844],[23.34207557642144,-13.830286853534435],[23.34219191068034,-13.829900695697903],[23.34227225376007,-13.829505990723389],[23.342315963414404,-13.82910589470721],[23.34232269032815,-13.828703606836592],[23.342292380904233,-13.82830234380835],[23.342225277686182,-13.827905314108074],[23.342121917412694,-13.827515692355522],[23.341983126720102,-13.827136593921315],[23.34181001552722,-13.82677105001786],[23.3416039681557,-13.826421983463636],[23.34136663225704,-13.826092185314618],[23.341099905634852,-13.825784292549544],[23.34080592106795,-13.825500766987396],[23.340487029255605,-13.82524387560565],[23.34014578002137,-13.825015672416475],[23.339784901925853,-13.824817982045753],[23.339407280451308,-13.824652385146168],[23.339015934932487,-13.82452020576082],[23.33861399441808,-13.824422500738422],[23.33820467265563,-13.824360051284549],[23.337791242399767,-13.824333356716547],[23.337690824541813,-13.824332300033818]]]}"
00000000000000000397,383094,7CHI13_3_3132021,"{""type"":""Polygon"",""coordinates"":[[[23.224282507449523,-13.900979788041498],[23.223868441864564,-13.90099777642554],[23.22345768695624,-13.901051597750886],[23.22305352693514,-13.901140821687001],[23.222659193291175,-13.901264734839703],[23.22227783896013,-13.901422346454183],[23.22191251311777,-13.901612396335343],[23.221566136802878,-13.901833364922133],[23.221241479564064,-13.902083485435535],[23.220941137316846,-13.902360758002928],[23.220667511588154,-13.90266296564621],[23.220422790314,-13.902987692005754],[23.220208930343965,-13.903332340658672],[23.220027641792377,-13.903694155876964],[23.219880374361374,-13.904070244659682],[23.219768305745248,-13.904457599863019],[23.219692332209075,-13.904853124243449],[23.21965306141687,-13.90525365522173],[23.21965080756704,-13.90565599016981],[23.21968558887393,-13.906056912018482],[23.219757127416123,-13.90645321498103],[23.219864851352586,-13.9068417301872],[23.22000789948933,-13.907219351022496],[23.220185128160225,-13.907583057970173],[23.220395120367023,-13.907929942757214],[23.220636197105826,-13.908257231611204],[23.220906430789363,-13.908562307441997],[23.221203660658006,-13.908842730770823],[23.221525510056278,-13.909096259239288],[23.221869405436763,-13.909320865542254],[23.22223259693944,-13.909514753641112],[23.222612180381912,-13.909676373127667],[23.223005120484505,-13.909804431623698],[23.223408275144553,-13.909897905117049],[23.223818420565546,-13.909956046151404],[23.224232277040088,-13.909978389804312],[23.22464653518036,-13.909964757405554],[23.225057882386047,-13.90991525796612],[23.22546302933809,-13.909830287306367],[23.22585873630599,-13.909710524890293],[23.22624183905834,-13.909556928391323],[23.226609274169032,-13.90937072603305],[23.226958103516832,-13.909153406766247],[23.22728553778205,-13.908906708360785],[23.227588958752534,-13.908632603507689],[23.22786594026043,-13.908333284042618],[23.228114267582214,-13.90801114341697],[23.228331955147002,-13.90766875755688],[23.228517262411433,-13.907308864263245],[23.228668707774258,-13.906934341317598],[23.228785080419588,-13.906548183468994],[23.228865449994014,-13.906153478485956],[23.22890917404056,-13.905753382465079],[23.228915903130083,-13.905351094593735],[23.228885583649284,-13.90494983156876],[23.228818458223255,-13.904552801875642],[23.228715063769382,-13.904163180133915],[23.22857622719832,-13.903784081713848],[23.228403058796633,-13.903418537827394],[23.228196943344177,-13.903069471292497],[23.22795952903741,-13.902739673164513],[23.22769271430731,-13.902431780421503],[23.227398632637396,-13.902148254881759],[23.227079635503355,-13.901891363522028],[23.22673827357068,-13.901663160353776],[23.22637727630071,-13.901465470002226],[23.225999530128007,-13.901299873119443],[23.22560805538364,-13.901167693747997],[23.22520598214867,-13.901069988736149],[23.224796525230836,-13.901007539289148],[23.224382958464382,-13.900980844724113],[23.224282507449523,-13.900979788041498]]]}"
00000000000000000188,261327,19MYA15_4_9122021,"{""type"":""Polygon"",""coordinates"":[[[24.180001636234582,-14.614502843108642],[24.179586258230035,-14.614520831473987],[24.179174201385322,-14.614574652743858],[24.178768760310746,-14.614663876589484],[24.17837317672964,-14.614787789619566],[24.17799061356342,-14.61494540108322],[24.177624129646087,-14.615135450790142],[24.17727665527034,-14.615356419184877],[24.176950968760522,-14.6156065394945],[24.176649674259718,-14.615883811852918],[24.176375180908536,-14.616186019288692],[24.17612968358189,-14.616510745448817],[24.17591514533801,-14.616855393916774],[24.175733281719815,-14.617217208970468],[24.175585547034427,-14.617593297614198],[24.17547312272052,-14.6179806527086],[24.175396907896662,-14.618376177013621],[24.175357512166443,-14.618776707952431],[24.175355250738008,-14.619179042898239],[24.175390141897292,-14.619579964781899],[24.175461906855286,-14.619976267815595],[24.175569971970834,-14.620364783126785],[24.175713473331363,-14.620742404097639],[24.17589126365511,-14.621106111207068],[24.176101921459814,-14.621452996176908],[24.176343762424775,-14.62178028522889],[24.176614852855526,-14.622085361266567],[24.176913025143527,-14.622365784804556],[24.17723589509741,-14.62261931347778],[24.177580881007124,-14.622843919974578],[24.17794522428867,-14.623037808250146],[24.178326011544144,-14.623199427890647],[24.17872019786077,-14.623327486512956],[24.179124631162406,-14.623420960100873],[24.17953607741876,-14.623479101195066],[24.17995124651045,-14.623501444871183],[24.180366818543074,-14.623487812458247],[24.180779470399518,-14.623438312967723],[24.181185902318084,-14.623353342221582],[24.18158286428372,-14.623233579686577],[24.181967182021026,-14.623079983039947],[24.182335782381124,-14.622893780509985],[24.182685717919174,-14.622676461052949],[24.183014190465816,-14.622429762444787],[24.183318573504103,-14.622155657382987],[24.183596433172678,-14.621856337709863],[24.183845547727433,-14.621534196883479],[24.184063925305857,-14.62119181083635],[24.18424981985215,-14.620831917375357],[24.184401745075743,-14.620457394287378],[24.184518486331804,-14.620071236326005],[24.184599110328744,-14.619676531263364],[24.18464297258537,-14.61927643519859],[24.184649722578108,-14.618874147320447],[24.18461930653748,-14.618472884326005],[24.184551967871517,-14.618075854699763],[24.18444824521304,-14.617686233059127],[24.18430896810662,-14.617307134771135],[24.184135250369852,-14.616941591043533],[24.1839284811822,-14.616592524689185],[24.183690313972928,-14.61626272675769],[24.18342265319699,-14.615954834220828],[24.18312763910475,-14.615671308890313],[24.182807630627483,-14.615414417736227],[24.182465186515362,-14.615186214763455],[24.182103044878904,-14.61498852459099],[24.181724101297384,-14.614822927865182],[24.181331385669093,-14.61469074862359],[24.180928037988608,-14.61459304371032],[24.180517283244473,-14.614530594327487],[24.18010240563793,-14.61450389979015],[24.180001636234582,-14.614502843108642]]]}"
000000000000000002d9,808704,44ZAM5_3_23112021,"{""type"":""Polygon"",""coordinates"":[[[23.481001873298517,-13.525501183836088],[23.48058846933503,-13.525519172229915],[23.480178370763536,-13.52557299358432],[23.479774856552037,-13.525662217567827],[23.479381153031706,-13.525786130784748],[23.47900040810447,-13.525943742478228],[23.47863566607725,-13.526133792450633],[23.47828984332381,-13.526354761138021],[23.477965704968735,-13.526604881758145],[23.47766584277985,-13.52688215443499],[23.47739265444582,-13.527184362186949],[23.47714832440451,-13.527509088650934],[23.476934806375496,-13.527853737400726],[23.476753807736277,-13.528215552705227],[23.47660677586731,-13.528591641560737],[23.476494886575097,-13.528978996821127],[23.47641903468596,-13.52937452124105],[23.47637982688592,-13.529775052240003],[23.476377576864074,-13.530177387189275],[23.47641230279849,-13.53057830901962],[23.47648372720487,-13.530974611944906],[23.476591279149442,-13.531363127096071],[23.476734098808553,-13.531740747860374],[23.47691104433861,-13.532104454723331],[23.477120701001777,-13.532451339414637],[23.477361392474354,-13.532778628164925],[23.477631194247834,-13.53308370388737],[23.477927949015285,-13.53336412710665],[23.478249283920295,-13.533617655467864],[23.478592629530514,-13.533842261669319],[23.478955240384035,-13.534036149675629],[23.479334216944373,-13.534197769081553],[23.47972652878836,-13.534325827511452],[23.480129038841422,-13.534419300955276],[23.48053852846641,-13.534477441958291],[23.48095172320515,-13.534499785599044],[23.481365318966713,-13.534486153207707],[23.48177600845287,-13.534436653795034],[23.4821805076092,-13.534351683180526],[23.48257558189018,-13.534231920826738],[23.482958072128056,-13.534078324405103],[23.48332491979844,-13.533892122136749],[23.483673191480506,-13.533674802969582],[23.48400010231605,-13.533428104670284],[23.48430303827967,-13.533153999926496],[23.484579577082037,-13.532854680570386],[23.484827507538895,-13.532532540049878],[23.485044847251082,-13.532190154287743],[23.4852298584541,-13.531830261081756],[23.485381061910598,-13.531455738210658],[23.485497248734788,-13.531069580421116],[23.485577490054272,-13.53067487547977],[23.48562114443235,-13.530274779481886],[23.485627862991354,-13.529872491614096],[23.48559759219649,-13.529471228573135],[23.485530574277927,-13.52907419884499],[23.48542734528802,-13.528684577050315],[23.485288730809373,-13.528305478561073],[23.48511583934828,-13.527939934591425],[23.48491005346647,-13.527590867961969],[23.484673018722287,-13.52726106973108],[23.484406630509753,-13.526953176880102],[23.484113018900974,-13.526669651230769],[23.483794531613068,-13.526412759763335],[23.483453715235864,-13.526184556492701],[23.483093294870457,-13.525986866047358],[23.48271615234144,-13.525821269082364],[23.482325303156916,-13.52568908964291],[23.48192387240043,-13.52559138457943],[23.481515069747495,-13.52552893509882],[23.481102163806284,-13.525502240519279],[23.481001873298517,-13.525501183836088]]]}"
0000000000000000003e,472555,11CHI31_6_542021,"{""type"":""Polygon"",""coordinates"":[[[23.257427005579785,-13.734240622349994],[23.257013236256547,-13.734258610738385],[23.256602775243557,-13.734312432076647],[23.256198904403874,-13.734401656033828],[23.255804852917393,-13.734525569215073],[23.255423771465825,-13.734683180864666],[23.25505870704475,-13.73487323078638],[23.254712578604035,-13.735094199417885],[23.254388153711286,-13.735344319978719],[23.254088026424764,-13.73562159259476],[23.2538145965527,-13.735923800286345],[23.25357005046471,-13.736248526692313],[23.25335634360882,-13.736593175388286],[23.25317518487388,-13.736954990644895],[23.253028022922418,-13.737331079459965],[23.252916034603448,-13.737718434688661],[23.252840115537804,-13.738113959086645],[23.252800872951603,-13.738514490074111],[23.25279862081521,-13.738916825022724],[23.252833377326745,-13.73931774686325],[23.25290486476055,-13.739714049809235],[23.253012511681867,-13.740102564990957],[23.253155457510324,-13.740480185794699],[23.25333255939592,-13.740843892704723],[23.253542401352565,-13.741190777449212],[23.253783305576526,-13.741518066257107],[23.25405334585915,-13.741823142039745],[23.25435036298685,-13.742103565319882],[23.254671982005316,-13.742357093740676],[23.255015631209748,-13.742581699998523],[23.255378562709527,-13.742775588056249],[23.255757874402583,-13.742937207506968],[23.256150533183867,-13.743065265973604],[23.256553399202186,-13.743158739444942],[23.256963250971282,-13.743216880465368],[23.257376811134222,-13.743239224112871],[23.25779077267501,-13.743225591717412],[23.258201825367486,-13.743176092289872],[23.258606682249972,-13.74309112165023],[23.259002105913673,-13.742971359261837],[23.25938493439457,-13.742817762797241],[23.259752106461445,-13.742631560478936],[23.26010068609779,-13.742414241256418],[23.26042788598167,-13.742167542898143],[23.260731089775685,-13.74189343809363],[23.26100787304869,-13.74159411867699],[23.261256022661996,-13.741271978098071],[23.261473554464946,-13.74092959228152],[23.26165872915851,-13.74056969902684],[23.261810066199967,-13.740195176114327],[23.261926355637694,-13.739809018291973],[23.262006667781478,-13.739414313327467],[23.26205036063121,-13.73901421731681],[23.262057085004713,-13.738611929447046],[23.26202678732387,-13.738210666414965],[23.26195971003694,-13.737813636706278],[23.261856389673998,-13.73742401494102],[23.26171765255103,-13.737044916490206],[23.26154460815746,-13.736679372566774],[23.261338640279916,-13.73633030598985],[23.261101395933572,-13.736000507816128],[23.26083477218952,-13.735692615025132],[23.260540901003726,-13.735409089436677],[23.260222132168863,-13.735152198029075],[23.259881014525423,-13.734923994815318],[23.25952027558229,-13.734726304422082],[23.259142799709775,-13.734560707502757],[23.258751605079297,-13.734428528101086],[23.25834981953412,-13.734330823066289],[23.257940655583845,-13.734268373604348],[23.25752738472257,-13.734241679032865],[23.257427005579785,-13.734240622349994]]]}"
00000000000000000100,803743,15CHI37_4_7122021,"{""type"":""Polygon"",""coordinates"":[[[23.297001527429117,-13.683500511462835],[23.29658784748165,-13.68351849985255],[23.296177475130552,-13.683572321194738],[23.295773691530673,-13.683661545158323],[23.295379725165052,-13.683785458348245],[23.29499872603538,-13.683943070008512],[23.294633740479533,-13.68413311994256],[23.294287686817203,-13.684354088587657],[23.29396333201836,-13.684604209162911],[23.29366326958099,-13.684881481793742],[23.293389898794803,-13.685183689500013],[23.29314540555689,-13.68550841592009],[23.29293174489244,-13.685853064629157],[23.29275062532059,-13.686214879897415],[23.292603495190264,-13.686590968722323],[23.292491531095447,-13.686978323958726],[23.292415628462617,-13.687373848362048],[23.292376394385787,-13.687774379352307],[23.292374142766505,-13.688176714301079],[23.292408891798004,-13.688577636139131],[23.29248036381367,-13.688973939080082],[23.292587987501303,-13.68936245425437],[23.292730902465642,-13.689740075048517],[23.292907966102884,-13.690103781947093],[23.293117762732297,-13.690450666678645],[23.293358614912204,-13.69077795547253],[23.29362859684984,-13.691083031240526],[23.29392554979804,-13.69136345450586],[23.29424709931568,-13.691616982912164],[23.29459067425386,-13.691841589156292],[23.29495352731608,-13.692035477201511],[23.295332757027865,-13.692197096641333],[23.295725330940225,-13.692325155099036],[23.296128109881177,-13.69241862856368],[23.29653787306142,-13.692476769579871],[23.296951343833133,-13.692499113225733],[23.29736521589584,-13.692485480831277],[23.29777617973963,-13.692435981407353],[23.298180949113995,-13.692351010773825],[23.298576287310567,-13.692231248393849],[23.298959033049346,-13.692077651939703],[23.299326125761272,-13.691891449633546],[23.299674630064793,-13.691674130424493],[23.30000175924067,-13.691427432080564],[23.30030489751706,-13.691153327290822],[23.300581620986765,-13.690854007888902],[23.300829716989185,-13.690531867324195],[23.30104720180213,-13.69018948152088],[23.301232336501965,-13.689829588278045],[23.30138364086527,-13.689455065375602],[23.30149990520118,-13.68906890756123],[23.301580200019526,-13.68867420260236],[23.301623883458035,-13.688274106594807],[23.30163060640902,-13.687871818725526],[23.30160031530497,-13.687470555691284],[23.301533252540796,-13.687073525977864],[23.301429954529723,-13.686683904205449],[23.301291247408336,-13.686304805745289],[23.30111824042556,-13.685939261810615],[23.30091231706839,-13.685590195220913],[23.300675123995624,-13.685260397033286],[23.300408557868113,-13.6849525042277],[23.300114750180985,-13.684668978624439],[23.29979605021918,-13.684412087202283],[23.299455006272623,-13.68418388397469],[23.299094345261203,-13.683986193568776],[23.29871695093247,-13.683820596638345],[23.298325840806346,-13.683688417227483],[23.297924142050988,-13.683590712185708],[23.297515066482717,-13.683528262719229],[23.29710188488965,-13.683501568145783],[23.297001527429117,-13.683500511462835]]]}"
