system:index,count,﻿Site_ID,.geo
000000000000000000ba,129781,13MYA13_4_12122021,"{""type"":""Polygon"",""coordinates"":[[[24.123000947468384,-14.637201571118789],[24.122738705132736,-14.637219546206781],[24.12248170096095,-14.637273112427117],[24.122235068494646,-14.637361199820049],[24.122003734119982,-14.637482048880159],[24.12179231867083,-14.637633245699273],[24.12160504513321,-14.637811770180162],[24.121445654294124,-14.638014056358271],[24.121317330019497,-14.638236063626938],[24.121222635653755,-14.638473357443774],[24.121163462811694,-14.638721197906417],[24.121140993585932,-14.638974634428815],[24.12115567692546,-14.639228604626988],[24.12120721965787,-14.639478035439323],[24.121294592335307,-14.639717944461523],[24.121416049788355,-14.639943539472023],[24.121569165977803,-14.640150314159724],[24.121750882448968,-14.640334138141553],[24.12195756942105,-14.640491339471575],[24.122185098291546,-14.640618777993009],[24.122428924107478,-14.640713908067642],[24.122684176355914,-14.640774829429247],[24.122945756259792,-14.640800325144815],[24.123208438635004,-14.640789885925058],[24.123466976273452,-14.640743720298474],[24.123716204766133,-14.640662750445578],[24.123951145671786,-14.640548593776579],[24.124167105969324,-14.640403530620649],[24.12435977180704,-14.640230458672386],[24.12452529467533,-14.640032835105755],[24.124660368281464,-14.639814607512118],[24.12476229459062,-14.639580135042285],[24.124829037714374,-14.639334101328126],[24.124859264570404,-14.63908142092351],[24.124852371501973,-14.638827141133662],[24.124808496326015,-14.638576341194145],[24.124728515570123,-14.638334030813343],[24.124614026954255,-14.638105050105198],[24.12446731746801,-14.637893972910776],[24.124291317681674,-14.637705015439645],[24.124089543204246,-14.637541952055672],[24.1238660244581,-14.637408039888975],[24.123625226173097,-14.63730595377964],[24.123371958208168,-14.637237732852128],[24.12311127948126,-14.637204739787473],[24.123000947468384,-14.637201571118789]]]}"
00000000000000000274,103949,30MYA23_2_18122021,"{""type"":""Polygon"",""coordinates"":[[[24.277999300086165,-14.547199075456042],[24.27773716497139,-14.547217050544976],[24.277480265879614,-14.547270616768063],[24.27723373425427,-14.547358704165338],[24.277002494467883,-14.547479553231035],[24.276791165465404,-14.547630750056541],[24.27660396850634,-14.547809274544111],[24.27644464284805,-14.54801156072867],[24.27631637105424,-14.548233568003035],[24.276221715420576,-14.548470861824356],[24.276162566787523,-14.548718702289928],[24.27614010676335,-14.548972138813468],[24.276154784112386,-14.549226109010897],[24.276206305780995,-14.54947553982066],[24.27629364274129,-14.549715448838676],[24.276415050536606,-14.549941043843699],[24.276568104119146,-14.550147818525064],[24.27674974628453,-14.550331642500222],[24.276956348736164,-14.550488843823747],[24.277183784560055,-14.55061628233938],[24.27742751066226,-14.550711412409377],[24.277682658522263,-14.55077233376788],[24.277944131448933,-14.550797829482113],[24.278206706395892,-14.5507873902629],[24.278465138301787,-14.550741224638704],[24.278714264870455,-14.550660254789843],[24.278949109697244,-14.550546098126203],[24.27916498168078,-14.550401034976538],[24.279357568733715,-14.55022796303494],[24.279523023920262,-14.55003033947485],[24.279658042299424,-14.549812111887103],[24.279759926939157,-14.549577639422049],[24.27982664278275,-14.549331605711174],[24.279856857292046,-14.54907892530808],[24.27984996705607,-14.548824645517886],[24.27980610983433,-14.548573845576168],[24.279726161794937,-14.548331535191492],[24.279611720003636,-14.548102554478104],[24.279465070514156,-14.547891477277492],[24.27928914269802,-14.547702519799714],[24.279087450726532,-14.547539456409162],[24.27886402337416,-14.547405544236485],[24.278623323545578,-14.547303458122231],[24.27837015913363,-14.547235237191268],[24.278109586988542,-14.547202244124893],[24.277999300086165,-14.547199075456042]]]}"
0000000000000000028f,108007,33MYA21_1_1942021,"{""type"":""Polygon"",""coordinates"":[[[24.299019502452104,-14.568839092868414],[24.298757341624437,-14.568857067957119],[24.29850041733317,-14.568910634179547],[24.29825386152491,-14.568998721575776],[24.298022599055077,-14.569119570640128],[24.297811249321608,-14.569270767464099],[24.297624033998048,-14.569449291950066],[24.29746469270859,-14.56965157813307],[24.297336408329226,-14.569873585406063],[24.29724174340712,-14.570110879226307],[24.297182588968443,-14.570358719691182],[24.297160126737605,-14.570612156214445],[24.297174805523227,-14.570866126412051],[24.29722633224319,-14.571115557222434],[24.297313677768898,-14.57135546624145],[24.297435097472754,-14.571581061247795],[24.29758816606921,-14.571787835930685],[24.297769826054047,-14.571971659907444],[24.29797644877474,-14.572128861232528],[24.29820390691237,-14.572256299749556],[24.298447656927177,-14.57235142982067],[24.298702829820837,-14.57241235117992],[24.298964328401976,-14.572437846894468],[24.299226929111576,-14.572427407675129],[24.299485386373462,-14.572381242050355],[24.29973453738479,-14.572300272200529],[24.29996940525249,-14.572186115535601],[24.30018529841483,-14.572041052384424],[24.30037790436134,-14.571867980441228],[24.300543375778812,-14.571670356879562],[24.30067840740209,-14.571452129290403],[24.300780302034664,-14.571217656824198],[24.30084702442037,-14.570971623112534],[24.300877241890564,-14.570718942709078],[24.30087035097532,-14.570464662918965],[24.30082648944793,-14.570213862977777],[24.300746533562705,-14.56997155259403],[24.300632080542286,-14.569742571881903],[24.30048541666483,-14.569531494682776],[24.300309471589344,-14.569342537206595],[24.300107759831906,-14.569179473817627],[24.29988431056217,-14.569045561646387],[24.29964358712251,-14.568943475533315],[24.299390397877268,-14.568875254603185],[24.299129800172544,-14.56884226153722],[24.299019502452104,-14.568839092868414]]]}"
0000000000000000035d,48937,5CHI21_4_27112021,"{""type"":""Polygon"",""coordinates"":[[[23.21000000677534,-13.825199269286294],[23.209738705345654,-13.825217244382765],[23.20948262329298,-13.825270810627847],[23.209236875746754,-13.825358898059836],[23.2090063714228,-13.825479747170206],[23.20879571457902,-13.825630944046786],[23.208609113050592,-13.82580946858778],[23.208450294201253,-13.826011754823854],[23.208322430469355,-13.826233762143739],[23.20822807599589,-13.826471056000967],[23.2081691156005,-13.826718896489979],[23.208146727125154,-13.826972333022614],[23.20816135789813,-13.827226303214083],[23.208212715789255,-13.827475734003306],[23.208299775035663,-13.82771564298782],[23.20842079672261,-13.827941237949066],[23.20857336351083,-13.828148012579845],[23.208754427917412,-13.828331836501622],[23.2089603731862,-13.828489037773235],[23.209187085532054,-13.828616476242535],[23.209430036315982,-13.828711606275467],[23.20968437250945,-13.828772527609123],[23.209945013640528,-13.828798023312698],[23.21020675328478,-13.82878758409787],[23.21046436307294,-13.828741418492744],[23.21071269713715,-13.828660448676127],[23.21094679490859,-13.828546292055343],[23.211161980212452,-13.828401228955734],[23.211353954680263,-13.828228157067418],[23.21151888361313,-13.828030533559597],[23.211653472580544,-13.827812306018952],[23.211755033224645,-13.827577833592082],[23.211821536955703,-13.827331799907448],[23.21185165546644,-13.82707911951656],[23.21184478725668,-13.826824839723567],[23.21180106963901,-13.826574039764262],[23.21172137598639,-13.826331729348619],[23.211607298277507,-13.826102748593344],[23.21146111528924,-13.825891671343246],[23.21128574707212,-13.82570271381233],[23.21108469661874,-13.825539650369207],[23.210861979890495,-13.825405738148703],[23.210622045600424,-13.825303651995167],[23.210369686354465,-13.8252354310366],[23.2101099429256,-13.825202437956477],[23.21000000677534,-13.825199269286294]]]}"
00000000000000000172,129502,19CHI23_11_442021,"{""type"":""Polygon"",""coordinates"":[[[23.336999663878533,-13.809066241674927],[23.336738380543526,-13.809084216771565],[23.33648231622425,-13.809137783017137],[23.336236585696035,-13.809225870449902],[23.33600609733491,-13.809346719561265],[23.335795455079996,-13.809497916438984],[23.3356088664751,-13.809676440981168],[23.335450058625824,-13.809878727218388],[23.335322203750746,-13.81010073453929],[23.335227855813855,-13.810338028397316],[23.335168899504122,-13.810585868886848],[23.33514651258176,-13.810839305419686],[23.335161142343882,-13.811093275611022],[23.33521249668034,-13.811342706399788],[23.33529954989915,-13.811582615383557],[23.33542056320583,-13.811808210343827],[23.335573119428435,-13.81201498497348],[23.33575417129504,-13.812198808894069],[23.33596010229998,-13.812356010164523],[23.33618679894306,-13.812483448632792],[23.33642973289904,-13.8125785786649],[23.33668405147563,-13.812639499998001],[23.336944674552935,-13.812664995701336],[23.337206396067284,-13.812654556486608],[23.337463988011724,-13.812608390881907],[23.33771230487496,-13.81252742106601],[23.33794638643189,-13.812413264446182],[23.338161556831682,-13.812268201347685],[23.33835351800363,-13.812095129460557],[23.33851843551442,-13.811897505953898],[23.33865301516168,-13.811679278414303],[23.338754568773652,-13.811444805988284],[23.338821067900962,-13.811198772304232],[23.338851184328146,-13.81094609191362],[23.338844316596514,-13.810691812120561],[23.33880060200893,-13.810441012160865],[23.338720913877697,-13.81019870174453],[23.338606844071084,-13.809969720988324],[23.33846067120802,-13.809758643737126],[23.338285315136737,-13.809569686205025],[23.338084278607194,-13.809406622760728],[23.337861577302675,-13.809272710539162],[23.33762165962821,-13.809170624384752],[23.337369317857938,-13.809102403425566],[23.337109592415914,-13.809069410345142],[23.336999663878533,-13.809066241674927]]]}"
00000000000000000232,74738,26MYA25_10_19122021,"{""type"":""Polygon"",""coordinates"":[[[24.240997679544662,-14.528198845867305],[24.240735566971182,-14.528216820956438],[24.24047868997061,-14.528270387180104],[24.240232179545295,-14.528358474578297],[24.240000959644423,-14.528479323645172],[24.239789648815833,-14.52863052047203],[24.239602467956065,-14.528809044961008],[24.23944315600089,-14.529011331146926],[24.239314895240245,-14.529233338422488],[24.239220247749326,-14.529470632244761],[24.239161104205802,-14.529718472710957],[24.23913864611611,-14.529971909234737],[24.239153322205755,-14.530225879432003],[24.239204839446085,-14.530475310241226],[24.23929216889749,-14.530715219258353],[24.23941356625314,-14.530940814262221],[24.23956660667369,-14.531147588942257],[24.23974823321759,-14.531331412916003],[24.239954817900294,-14.531488614238159],[24.240182234162763,-14.531616052752568],[24.240425939301907,-14.531711182821587],[24.240681065216076,-14.531772104179433],[24.240942515652662,-14.53179759989338],[24.241205068014715,-14.53178716067429],[24.241463477692196,-14.531740995050596],[24.241712582833124,-14.53166002520258],[24.241947407461023,-14.531545868540078],[24.24216326087809,-14.53140080539173],[24.242355831367917,-14.531227733451543],[24.242521272325565,-14.531030109892829],[24.242656279094238,-14.530811882306322],[24.242758154973714,-14.530577409842278],[24.242824865082138,-14.530331376132098],[24.24285507699576,-14.53007869572933],[24.24284818735527,-14.52982441593906],[24.242804333908097,-14.52957361599688],[24.24272439274678,-14.52933130561138],[24.242609960799527,-14.52910232489689],[24.24246332392331,-14.528891247694968],[24.24228741123764,-14.52870229021579],[24.242085736611575,-14.528539226823847],[24.241862328473132,-14.52840531464991],[24.24162164934327,-14.528303228534622],[24.241368506701498,-14.52823500760293],[24.241107956963354,-14.52820201453619],[24.240997679544662,-14.528198845867305]]]}"
000000000000000001e7,0,22MYA19_3_16122021,"{""type"":""Polygon"",""coordinates"":[[[24.20199838173123,-14.58320185736156],[24.20173620381414,-14.583219832450123],[24.201479262774672,-14.583273398672103],[24.20123269089385,-14.583361486067643],[24.201001413348042,-14.583482335131109],[24.200790049836254,-14.583633531954057],[24.2006028223072,-14.583812056438955],[24.200443470628883,-14.584014342620934],[24.200315177884846,-14.584236349893018],[24.200220506789417,-14.584473643712544],[24.200161348492177,-14.58472148417695],[24.200138884794747,-14.58497492070003],[24.20015356453516,-14.585228890897756],[24.200205094612382,-14.585478321708552],[24.200292445830875,-14.585718230728236],[24.200413873449435,-14.585943825735454],[24.20056695202451,-14.586150600419352],[24.20074862385259,-14.586334424397178],[24.2009552600446,-14.5864916257233],[24.20118273301249,-14.586619064241251],[24.201426498920192,-14.586714194313105],[24.201681688451828,-14.586775115672854],[24.201943204083562,-14.586800611387615],[24.202205821915644,-14.586790172168186],[24.20246429602974,-14.586744006543036],[24.202713463286248,-14.586663036692558],[24.202948346467508,-14.586548880026776],[24.203164253705797,-14.586403816874602],[24.20335687220944,-14.586230744930342],[24.20352235441438,-14.586033121367635],[24.203657394840018,-14.585814893777533],[24.203759296114086,-14.585580421310565],[24.20382602284785,-14.58533438759838],[24.203856242285926,-14.585081707194675],[24.203849350919224,-14.584827427404623],[24.203805486530193,-14.584576627463782],[24.203725525430443,-14.584334317080657],[24.203611064946877,-14.584105336369367],[24.203464391506824,-14.583894259171226],[24.203288434960346,-14.583705301696106],[24.203086710052677,-14.583542238308187],[24.202863246216122,-14.583408326137903],[24.202622507083966,-14.583306240025616],[24.20236930133391,-14.583238019096035],[24.202108686641612,-14.583205026030344],[24.20199838173123,-14.58320185736156]]]}"
000000000000000002ac,109487,39ZAM8_12_12112021,"{""type"":""Polygon"",""coordinates"":[[[23.433998489094137,-13.508201775396824],[23.433737538960585,-13.508219750496584],[23.4334818011899,-13.508273316751282],[23.433236384037222,-13.508361404198444],[23.43300618962108,-13.508482253328339],[23.43279581601061,-13.508633450227245],[23.432609465384303,-13.50881197479159],[23.432450860094164,-13.509014261050181],[23.4323231683119,-13.509236268389962],[23.43222894074223,-13.509473562262885],[23.432170059667655,-13.509721402762136],[23.43214770134299,-13.50997483929875],[23.432162312491293,-13.510228809487614],[23.432213601371373,-13.510478240267856],[23.432300543596085,-13.510718149237734],[23.432421402585824,-13.510943744179839],[23.43257376424948,-13.51115051878851],[23.432754585200538,-13.511334342686958],[23.43296025354572,-13.511491543935875],[23.433186661032156,-13.511618982384928],[23.43342928511192,-13.51171411240166],[23.43368327928458,-13.511775033724454],[23.43394356991274,-13.511800529423374],[23.434204957576203,-13.51179009021046],[23.43446222093956,-13.51174392461367],[23.434710221057596,-13.511662954811147],[23.43494400403447,-13.511548798209096],[23.435158899985208,-13.511403735131367],[23.43535061632222,-13.511230663266337],[23.435515323502994,-13.511033039781356],[23.435649731525892,-13.510814812261302],[23.43575115564602,-13.510580339851124],[23.43581756999856,-13.510334306177958],[23.435847648058967,-13.510081625792404],[23.435840789132115,-13.509827345998186],[23.435797130342138,-13.509576546031198],[23.435717543884067,-13.509334235602019],[23.435603619592925,-13.509105254828436],[23.435457633179176,-13.508894177556709],[23.43528250076566,-13.508705220002568],[23.43508172063446,-13.508542156536464],[23.434859303347828,-13.508408244295058],[23.434619691638805,-13.508306158124352],[23.434367671671822,-13.50823793715372],[23.43410827744536,-13.508204944067588],[23.433998489094137,-13.508201775396824]]]}"
00000000000000000048,85709,11CHI32_12_542021,"{""type"":""Polygon"",""coordinates"":[[[23.26445454884002,-13.728561631256015],[23.264193355451503,-13.728579606353488],[23.263937379282797,-13.728633172601503],[23.26369173334913,-13.728721260038123],[23.26346132433733,-13.72884210915445],[23.26325075460194,-13.728993306037845],[23.26306423023843,-13.729171830585965],[23.262905477069157,-13.72937411682891],[23.26277766622029,-13.729596124154863],[23.262683350775994,-13.729833418016883],[23.26262441477562,-13.730081258509019],[23.262602035573007,-13.730334695042867],[23.262616660310314,-13.73058866523354],[23.262667996977008,-13.730838096020022],[23.262755020233335,-13.731078005000073],[23.262875991882716,-13.731303599955478],[23.26302849558488,-13.73151037457951],[23.263209485116747,-13.731694198494166],[23.26341534521775,-13.731851399758854],[23.26364196380419,-13.731978838221975],[23.263884814110376,-13.732073968249969],[23.264139045115485,-13.732134889580307],[23.264399578449552,-13.732160385282464],[23.264661209842266,-13.732149946068219],[23.264918713087628,-13.732103780465636],[23.265166944446825,-13.73202281065332],[23.265400945403307,-13.731908654038254],[23.265616041716694,-13.731763590945318],[23.265807936796428,-13.73159051906411],[23.26597279752945,-13.731392895563257],[23.26610733084736,-13.731174668028896],[23.266208849503464,-13.73094019560712],[23.266275325746083,-13.730694161925982],[23.266305431816228,-13.730441481536726],[23.266298566461327,-13.730187201743355],[23.266254866936002,-13.729936401781709],[23.26617520625096,-13.729694091361935],[23.26606117572562,-13.729465110601073],[23.265915053193783,-13.729254033344375],[23.26573975749801,-13.729065075806371],[23.265538790182198,-13.728902012356235],[23.265316165547215,-13.728768100129356],[23.265076330466965,-13.728666013970578],[23.264824075566285,-13.728597793008328],[23.26456443953467,-13.728564799926374],[23.26445454884002,-13.728561631256015]]]}"
000000000000000001a5,11765,20MYA16_9_1132021,"{""type"":""Polygon"",""coordinates"":[[[24.183912267858453,-14.611918468145754],[24.18365005571703,-14.61193644323401],[24.183393081136582,-14.611990009455116],[24.183146477067872,-14.612078096849267],[24.18291516932999,-14.612198945910947],[24.18270377822489,-14.61235014273186],[24.18251652625238,-14.612528667214624],[24.182357153768695,-14.612730953394545],[24.18222884427307,-14.612952960664815],[24.182134160814567,-14.61319025448291],[24.182074994789943,-14.613438094946378],[24.18205252815541,-14.613691531469094],[24.182067209807965,-14.613945501667057],[24.182118746608634,-14.61419493247867],[24.18220610922785,-14.614434841499694],[24.182327552696893,-14.614660436508661],[24.182480651255755,-14.61486721119458],[24.18266234680185,-14.615051035174533],[24.18286900997233,-14.615208236502731],[24.18309651264019,-14.615335675022532],[24.183340310375982,-14.615430805095867],[24.18359553322784,-14.6154917264566],[24.183857083006124,-14.615517222171786],[24.18411973512873,-14.615506782952185],[24.184378242992082,-14.615460617326276],[24.18462744278219,-14.615379647474512],[24.184862356631307,-14.61526549080702],[24.18507829205895,-14.615120427652846],[24.18527093571027,-14.614947355706459],[24.185436439518863,-14.614749732141663],[24.185571497572653,-14.614531504549682],[24.185673412147374,-14.614297032081193],[24.18574014758882,-14.614050998367956],[24.185770370967912,-14.613798317963766],[24.185763478697112,-14.613544038173826],[24.18571960857719,-14.613293238233686],[24.18563963703451,-14.613050927851793],[24.185525161604797,-14.612821947142177],[24.185378469014093,-14.61261086994601],[24.18520248949512,-14.612421912473016],[24.185000738251993,-14.612258849087196],[24.184777245243037,-14.612124936918821],[24.184536474684116,-14.612022850808101],[24.18428323588051,-14.611954629879621],[24.184022587167863,-14.611921636814479],[24.183912267858453,-14.611918468145754]]]}"
000000000000000000f8,127479,15CHI36_8_742021,"{""type"":""Polygon"",""coordinates"":[[[23.2947050903866,-13.692942332041088],[23.294443936610705,-13.692960307138934],[23.294187999263684,-13.693013873388029],[23.29394239058563,-13.693101960826354],[23.29371201651944,-13.693222809944876],[23.29350147872181,-13.693374006830778],[23.293314982650337,-13.69355253138152],[23.293156253562277,-13.693754817627],[23.29302846210266,-13.693976824955193],[23.292934160968183,-13.694214118818975],[23.292875233912113,-13.694461959312259],[23.292852858109313,-13.694715395846554],[23.29286748063371,-13.694969366036938],[23.292918809518618,-13.695218796822411],[23.293005819579406,-13.695458705800812],[23.293126772882843,-13.695684300754069],[23.293279253454887,-13.695891075375613],[23.293460215534395,-13.69607489928765],[23.29366604440914,-13.696232100549786],[23.29389262861925,-13.696359539010633],[23.294135442085867,-13.696454669036802],[23.294389634524286,-13.696515590365923],[23.294650128335203,-13.696541086067553],[23.294911720038133,-13.696530646853526],[23.2951691842202,-13.69648448125188],[23.29541737792321,-13.696403511441146],[23.29565134338306,-13.696289354828185],[23.29586640706863,-13.69614429173771],[23.296058273041204,-13.695971219859116],[23.296223108769173,-13.695773596360832],[23.296357621683534,-13.695555368828787],[23.29645912494501,-13.695320896408886],[23.29652559110918,-13.695074862729038],[23.296555692618078,-13.694822182340381],[23.296548828309916,-13.694567902546874],[23.29650513541807,-13.69431710258436],[23.29642548682041,-13.694074792163066],[23.296311473594642,-13.693845811400147],[23.29616537322879,-13.69363473414102],[23.295990104122527,-13.693445776600406],[23.295789167288596,-13.693282713147685],[23.295566576419045,-13.693148800918452],[23.295326777713456,-13.693046714757752],[23.295074561070322,-13.692978493794143],[23.29481496441523,-13.692945500711515],[23.2947050903866,-13.692942332041088]]]}"
0000000000000000038a,69286,7CHI10_1_2532021,"{""type"":""Polygon"",""coordinates"":[[[23.226409498652018,-13.924659518283404],[23.22614808515521,-13.924677493378837],[23.225891893273012,-13.9247310596209],[23.225646040327835,-13.924819147048119],[23.22541543714013,-13.924939996152352],[23.225204689942075,-13.925091193021915],[23.2250180083734,-13.925269717555572],[23.224859121396623,-13.925472003784567],[23.224731202811203,-13.925694011098198],[23.22463680785432,-13.925931304950495],[23.224577822154995,-13.926179145436285],[23.224555424061474,-13.92643258196767],[23.22457006109512,-13.926686552159959],[23.224621441001627,-13.926935982952003],[23.224708537579268,-13.92717589194112],[23.224829611168335,-13.92740148690838],[23.224982243393374,-13.927608261546109],[23.225163385464676,-13.92779208547522],[23.225369419074774,-13.927949286753963],[23.225596228673687,-13.928076725229628],[23.225839283679317,-13.928171855267655],[23.22609372898062,-13.928232776604721],[23.226354481925387,-13.92825827230976],[23.226616333854768,-13.928247833094332],[23.226874054155665,-13.928201667486587],[23.22712249475184,-13.928120697665538],[23.22735669294572,-13.928006541038869],[23.227571970556014,-13.927861477932382],[23.227764027370085,-13.927688406036747],[23.227929027044084,-13.92749078252174],[23.22806367373467,-13.927272554974628],[23.228165277931414,-13.927038082542513],[23.228231810175267,-13.92679204885427],[23.228261941590247,-13.926539368461707],[23.228255070419355,-13.9262850886691],[23.228211334035255,-13.926034288712211],[23.228131606186675,-13.92579197830082],[23.228017479536152,-13.925562997551301],[23.22787123383875,-13.925351920308003],[23.227695790397984,-13.925162962784386],[23.227494653709137,-13.924999899348483],[23.227271841455973,-13.924865987134552],[23.227031804259234,-13.924763900986413],[23.226779336779767,-13.924695680031638],[23.226519481951712,-13.924662686953404],[23.226409498652018,-13.924659518283404]]]}"
000000000000000000bd,129430,13MYA13_5_1632021,"{""type"":""Polygon"",""coordinates"":[[[24.121475934908105,-14.638441201211645],[24.121213691090542,-14.638459176299628],[24.12095668546643,-14.638512742519923],[24.12071005160639,-14.638600829912791],[24.12047871592441,-14.638721678972825],[24.120267299280467,-14.638872875791854],[24.120080024684444,-14.639051400272647],[24.11992063294449,-14.639253686450669],[24.11979230794451,-14.63947569371926],[24.119697613043453,-14.63971298753603],[24.119638439866794,-14.639960827998635],[24.119615970513856,-14.640214264521017],[24.119630653936184,-14.640468234719203],[24.119682196959715,-14.640717665531573],[24.119769570130803,-14.640957574553827],[24.119891028270178,-14.64118316956441],[24.120044145324925,-14.641389944252191],[24.12022586282308,-14.641573768234114],[24.120432550963336,-14.641730969564227],[24.120660081119837,-14.641858408085739],[24.120903908313924,-14.641953538160436],[24.12115916200513,-14.64201445952209],[24.121420743387553,-14.64203995523767],[24.121683427247543,-14.642029516017908],[24.121941966347332,-14.641983350391293],[24.122191196248718,-14.641902380538333],[24.122426138482293,-14.641788223869264],[24.122642100000434,-14.641643160713247],[24.122834766927042,-14.641470088764892],[24.123000290730772,-14.641272465198172],[24.1231353651002,-14.641054237604457],[24.12323729198528,-14.640819765134554],[24.123304035486075,-14.640573731420353],[24.123334262512756,-14.640321051015714],[24.123327369405168,-14.640066771225875],[24.123283493981067,-14.639815971286385],[24.123203512772996,-14.639573660905633],[24.12308902350996,-14.63934468019756],[24.122942313194493,-14.639133603003218],[24.122766312413447,-14.638944645532188],[24.122564536795696,-14.638781582148304],[24.122341016786383,-14.638647669981696],[24.1221002171406,-14.638545583872421],[24.121846947744448,-14.638477362944963],[24.121586267544462,-14.638444369880327],[24.121475934908105,-14.638441201211645]]]}"
0000000000000000001f,128469,10MINN8_4_1932022,"{""type"":""Polygon"",""coordinates"":[[[24.625644195515964,-11.447669015003699],[24.6253853140947,-11.447686990124659],[24.62513160373278,-11.447740556441262],[24.624888132205342,-11.447828643986114],[24.624659762781633,-11.447949493241723],[24.6244510570871,-11.448100690284365],[24.624266183989246,-11.448279214999047],[24.62410883632672,-11.448481501402627],[24.623982157145047,-11.448703508870514],[24.623888676912188,-11.44894080284448],[24.6238302629684,-11.449188643409677],[24.62380808222029,-11.449442079971893],[24.623822577824924,-11.449696050143991],[24.623873460330017,-11.449945480866424],[24.62395971344805,-11.45018538974204],[24.624079614349373,-11.45041098456094],[24.624230768069687,-11.450617759027237],[24.624410155344968,-11.450801582775478],[24.624614192918767,-11.45095878387829],[24.624838805117395,-11.451086222196958],[24.62507950526337,-11.45118135210939],[24.625331485300645,-11.451242273362258],[24.62558971184118,-11.451267769031189],[24.625849026713738,-11.451257329830606],[24.62610425000604,-11.451211164287487],[24.626350283541203,-11.451130194575708],[24.626582212721207,-11.451016038094256],[24.62679540470212,-11.450870975157397],[24.626985600939847,-11.450697903442313],[24.627149002257305,-11.450500280104428],[24.62728234473348,-11.45028205271692],[24.627382964898707,-11.450047580414207],[24.627448852933775,-11.44980154681488],[24.627478692810577,-11.449548866463674],[24.62747188857304,-11.449294586661575],[24.627428576233697,-11.449043786645104],[24.62734962104912,-11.448801476128779],[24.62723660022899,-11.44857249523731],[24.627091771425036,-11.448361417826337],[24.62691802762959,-11.44817246012265],[24.626718839385116,-11.448009396508596],[24.62649818545934,-11.447875484132593],[24.626260473370717,-11.44777339785135],[24.62601045135178,-11.447705176803021],[24.625753113508424,-11.447672183678218],[24.625644195515964,-11.447669015003699]]]}"
000000000000000003c0,119826,8CHI13_10_3132021,"{""type"":""Polygon"",""coordinates"":[[[23.23624181647487,-13.899077655539788],[23.23598043188693,-13.899095630635488],[23.235724268336384,-13.899149196878327],[23.23547844257995,-13.899237284306773],[23.235247864895157,-13.899358133412584],[23.235037141004913,-13.899509330283953],[23.234850480083434,-13.899687854819497],[23.234691610680827,-13.899890141050314],[23.234563706245424,-13.900112148365556],[23.23446932173165,-13.90034944221912],[23.23441034255972,-13.90059728270574],[23.234387946947297,-13.900850719237445],[23.234402582365927,-13.901104689429523],[23.234453956593338,-13.901354120220843],[23.234541043540997,-13.901594029208777],[23.234662103741382,-13.901819624174488],[23.234814719086323,-13.90202639881043],[23.23499584112322,-13.90221022273765],[23.235201851944776,-13.902367424014558],[23.235428636456273,-13.90249486248859],[23.23567166457686,-13.902589992525305],[23.235926081732693,-13.902650913861493],[23.236186805833984,-13.902676409566157],[23.236448628798286,-13.90266597035088],[23.236706320591303,-13.902619804743809],[23.23695473370648,-13.902538834923902],[23.237188905995374,-13.902424678298745],[23.237404159794284,-13.902279615194029],[23.237596195366294,-13.902106543300278],[23.237761176791903,-13.901908919787118],[23.237895808592203,-13.90169069224167],[23.23799740155409,-13.901456219810905],[23.23806392644277,-13.901210186123592],[23.23809405452896,-13.900957505731462],[23.23808718412191,-13.900703225938752],[23.2380434525788,-13.900452425981243],[23.237963733551407,-13.900210115568758],[23.23784961952587,-13.899981134817757],[23.237703390004928,-13.89977005757271],[23.237527965968866,-13.899581100047214],[23.23732685152534,-13.899418036609456],[23.237104063913808,-13.899284124393832],[23.236864053262895,-13.899182038244305],[23.236611613703374,-13.899113817288553],[23.236351787611884,-13.899080824209834],[23.23624181647487,-13.899077655539788]]]}"
